recipe_id,label,recording_key,row_count,mae,rmse,r2,bias,seed_count,row_count_std,mae_std,rmse_std,r2_std,bias_std
fpos_context_stack,Context-first source stack,PAIRED_ENGLISH::paired_english::m57_191105_160026,10.0,0.2444747504431765,0.2762636082658284,0.1284818023664008,-0.0476847730346695,11,0.0,0.0191239722644237,0.0282912982223266,0.1714132132551044,0.0873303337231015
fpos_context_stack,Context-first source stack,PAIRED_KAMPFF::paired_kampff::c14,6.0,0.0944968211605288,0.1171452600202703,0.6866495995313402,-0.0565178883204169,9,0.0,0.0357698316875114,0.0443064854089995,0.2008654186407576,0.0748619254759733
fpos_context_stack,Context-first source stack,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch1,9.0,0.0540761047893413,0.0698196198113933,0.6586292323040606,0.0295393710712937,10,0.0,0.0173020372041013,0.0288916908745796,0.3235866808777059,0.0185947518265087
fpos_context_stack,Context-first source stack,PAIRED_MEA64C_YGER::paired_mea64c::20170622_patch2,11.0,0.0676047094136182,0.0816307040611283,0.3066023215498405,-0.0666056710142329,8,0.0,0.011479736142478,0.0194195356741522,0.360803982850516,0.0117436852167051
fpos_context_stack,Context-first source stack,PAIRED_BOYDEN::paired_boyden32c::509_1_1,5.0,0.0823013188332244,0.1086362938608425,-0.1806076963751629,0.0553986535348427,11,0.0,0.0265571362890196,0.0361066355240099,0.803942081049923,0.0405241592074464
fpos_context_stack,Context-first source stack,PAIRED_CRCNS_HC1::paired_crcns::d11222_d11222.001,6.0,0.1651426114298453,0.1997625997172998,-0.1271588292928896,0.0134193149485571,8,0.0,0.0207615211383738,0.0262324973578009,0.3208107061632006,0.0284669170165864
fpos_context_stack,Context-first source stack,PAIRED_ENGLISH::paired_english::m113_191125_204935,9.0,0.1991267902819648,0.2167726107050467,-1.56536829782994,-0.1825511504168434,11,0.0,0.0806914589483159,0.081493520604198,1.715541194164852,0.0963603751542416
fpos_context_stack,Context-first source stack,PAIRED_ENGLISH::paired_english::m15_190315_150831_cell1,3.0,0.093429091746894,0.0997154407831193,-100.24335227724592,0.0891763527237361,12,0.0,0.0966180429821084,0.0972695765786027,182.057016087435,0.1003957190311296
fpos_context_stack,Context-first source stack,PAIRED_KAMPFF::paired_kampff::2015_09_03_Pair_9_0A,12.0,0.0682020223278262,0.0929482840145496,0.72973207147962,0.0006929065033315,8,0.0,0.0201104199526088,0.0202173939714867,0.1119752950713874,0.0372179444201332
fpos_context_stack,Context-first source stack,PAIRED_MEA64C_YGER::paired_mea64c::20160415_patch2,8.0,0.0785749825711012,0.0999393385952478,-1.3800725078118532,0.0602832412022118,13,0.0,0.0573988429796097,0.0621833306435677,3.6215943376896553,0.0667839415665564
fpos_context_stack,Context-first source stack,PAIRED_MEA64C_YGER::paired_mea64c::20170621_patch1,8.0,0.0932588989839893,0.1721102897815954,0.2497672007047587,-0.0501509903331695,12,0.0,0.0125964853787734,0.0213087921469853,0.1837406125721412,0.0391203143663068
fpos_context_stack,Context-first source stack,PAIRED_BOYDEN::paired_boyden32c::419_1_7,17.0,0.0945364523438092,0.1291394184916136,0.302410650173352,-0.0322658716737058,3,0.0,0.0070413428071664,0.0161796580658592,0.1774265892151504,0.0183160205780437
fpos_context_stack,Context-first source stack,PAIRED_CRCNS_HC1::paired_crcns::d11221_d11221.002,7.0,0.2158136380794341,0.2532203750190531,-0.117574730870778,-0.2016269058486871,10,0.0,0.0777238604598263,0.0784771613782424,0.6295042080677118,0.0911330494911003
fpos_context_stack,Context-first source stack,PAIRED_ENGLISH::paired_english::m108_191125_171427,4.0,0.2589142831939181,0.3014082489939761,-3.14025565940884,-0.1217073455399338,11,0.0,0.0175478533885148,0.0251711931037092,0.6785278861295059,0.1468922386045159
fpos_context_stack,Context-first source stack,PAIRED_ENGLISH::paired_english::m57_191105_161455,6.0,0.2431124251597628,0.3050928965058322,-175.73937607274624,0.241128410503688,11,0.0,0.1324348157987248,0.1162503713657256,140.3122455345247,0.1339615321915415
